id,created_at,text,time_zone,place,coordinates,location,user_name,screen_name,retweet_count,favourite_count
1163786524111933440,2019-08-20 12:15:04,"b'Me : banyak2 serum , serum apa paling penting dalam hidup?\n\nCrush : susah ni. Saya x tahu bab2 serum haha. Serum vaksin?\n\nMe : salah. SERUMah dengan you \n\nCrush : ohh ada pula serum nama tu\n\nMe : ......\n\nCrush : ...........'",,,,b'',b'Uncle Kerbau',b'UncleKerbau',0,0
1163786070472871936,2019-08-20 12:13:15,"b'Aduhai siannya, semoga tabah https://t.co/fDTYeHNN6g via @mstaronline'",,,,b'Malaysia',b'mStar Online',b'mstaronline',0,2
1163785878705074176,2019-08-20 12:12:30,"b'@DesaKita2 Lah, dulu di vaksin tidak ya? Kok bisa sampai kena campak sekarang :( sedih rasanya :('",,,,"b'Pekalongan,Indonesia'",b'Juragan Cengkeh',b'rayhan_itisham',0,1
1163783270514823169,2019-08-20 12:02:08,b'@nh_haizsco @EsjayBhaSaya Tak laa.. vaksin tu kuman yg dilemahkan utk kuatkan antibodi kita untuk lawan virus tu..',,,,"b'Kota Baharu, Kelantan'",b'aenul',b'aenul15',0,0
1163782029848145922,2019-08-20 11:57:12,b'Sesiapa disini pro anti-vaksin? Atau flath-earther? Kindly pm me.',,,,"b'Alor Star, Kedah'",b'\xe2\x8e\x8aISZ\xe2\x8e\x8a',b'ismadudin',0,0
1163781521502695424,2019-08-20 11:55:11,"b'@tubirfess Gak akan bisa dan malah bikin repot. Kalo ditutup yang ada mereka akan buka dimana mana malah jadi susah untuk di pantaunya, susah untuk ngadain penyuluhan, vaksin, pengecekan penyakit'",,,,b'',b'miwa',b'tariaiueo',0,1
1163781100742696960,2019-08-20 11:53:31,"b'""Kak. Vaksin ya. Tapi pake jarum gede aja. Yang kecil sayang, buat pasien.""\n""Lah kakak bukan pasien apa\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad""'",,,,b'',b'memble hyunjin \xf0\x9f\x91\x84',b'masterhwangs',0,1
1163779968855183360,2019-08-20 11:49:01,b'ada yang dulu pas SD pernah imunisasi campak tapi sampe skrg masih tercampakkan ?',,,,"b'Kota Surabaya, Jawa Timur'",b'tatannn',b'sultantohp_',1,0
1163776719867658240,2019-08-20 11:36:06,"b'#MemahamiFilosofAntiVaxx\n\nKalau anti-vaxx tuduh vaksin ada DNA babi, monyet etc, takkan ubat-ubatan lain takde DNA binatang tu?\n\nAlang-alang nak rosakkan Muslim, baik rosakkan semua terus, ye dok?\n\nKenapa ada anti-vaxx still ambil ubat kencing manis, darah tinggi kat hospital? \xf0\x9f\xa4\x94'",,,,"b'Perak, Malaysia'",b'\xd8\xb9\xd9\x82\xd8\xb1\xd9\x8a\xd9\x84',b'Paul_riel490',0,3
1163776538690457600,2019-08-20 11:35:23,"b'@pardedereza Tambahan : Nanti kalau disekolah kalau ada penyuluhan imunisasi nanti kamu jangan ikutan disuntik ya , di dalamnya ada darah Napi dan Pelacur *darrr\xf0\x9f\xa4\xa3'",,,,b'',b'Hafiz Savero',b'Hafiz_Savero',0,1
1163775680074485760,2019-08-20 11:31:58,b'Belah kiri tu tak vaksin. So boleh cuba cara alternatif ya. https://t.co/qJiG0NBJMr https://t.co/PKIar5cBeo',,,,b'Malaysia',b'FE',b'faizedzahar',0,0
1163773345613008896,2019-08-20 11:22:42,"b'Kalau dah bodoh, taknak vaksin, kalau sakit ke, nak mampus ke tak payah masuk hospital/klinik. Menyusahkan orang https://t.co/IJzMLLFUsT'",,,,b'In your pocket',b'Eli Rahman | \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe',b'redrun_',13,6
1163770203190308867,2019-08-20 11:10:12,b'assalamualikum muhammad furqan saya nak bertanya. Awak ni anti vaksin atau tidak ye? \xe2\x80\x94 Wsalam. Anti. Saya bantah vaksin !!! Hahahahhah https://t.co/CCpMP0OG8F',,,,b'',"b'Potassium,K'",b'FurqanPisang',0,0
1163769729053417472,2019-08-20 11:08:19,"b'Vaksin tu penting sbgai prevention kita dari penyakit berbahaya . Sebabtu baby ada checkup 1 bln , 2 buln n soo on until besar pon dorang akan dapat vaksin \xe2\x9c\x8c\xf0\x9f\x8f\xbb https://t.co/52ABKJtFz9'",,,,b'',b'G',b'zatyghfr',0,2
1163768495680524291,2019-08-20 11:03:25,"b'@snflwrsa Hahahhaha sukahati awak la nak vaksin anak awak ke tak, nak cakap bumi sfera ke bulat ke petak, saya cuma nak duit awak \xf0\x9f\x99\x88 hahaha \xf0\x9f\x98\x82'",,,,"b'Ipoh, Perak'",b'Anna Esseker',b'ADIELAAMIERA',0,0
1163767885879058433,2019-08-20 11:01:00,b'Dinkes Pijay Lakukan Pengadaan Vaksin Carrier dan Sepeda Motor dengan 2 Motode Pengadaan Sekaligus https://t.co/3dPUNInCvT https://t.co/oSGB4XMfTL',,,,"b'Pidie, Aceh'",b'sinarpidie.co',b'sinarpidie',0,0
1163766111814336512,2019-08-20 10:53:57,b'yang punya kucing ayo lekas di vaksin sblm terlambat... https://t.co/tThKr7yL6e',,,,b'',b'danu',b'Danuwiguna_',0,0
1163765079378018305,2019-08-20 10:49:51,b'@MaisarahMahmud Vaksin baru gemok',,,,b'Kuala Lumpur Federal Territory',b'\xd9\x85\xd8\xad\xd9\x85\xd8\xaf \xd8\xb4\xd8\xa7\xd9\x87 \xd8\xb1\xd9\x85\xd8\xb6\xd8\xa7\xd9\x86',b'madanshahh',0,0
1163762125753311232,2019-08-20 10:38:07,b'@anasbakri3 @_ixirnad @thepitparis_ @Fafafififufu95 kalau demam doctor bagi paracetamol. bukan vaksin kan?',,,,b'',b'Ayub Ishak',b'ayoubyeasthak',1,1
1163761382086471680,2019-08-20 10:35:09,"b'Kan aku dah kabor awal2 ,jnis ina naim klau kawin laki jnis bebal bab vaksin ni.hang sebagai bini dah out of way . https://t.co/ASELUpDhWD'",,,,"b'North Carolina, USA'",b'jooorangon',b'hrh_jujusi92',0,1
1163760567888203776,2019-08-20 10:31:55,b'\xe2\x86\xaa\n3 : Kad Suntikan Vaksin Menigitis ACYW 135 berserta pengedahan doktor\xe2\x9c\x85\n- suntikan ini sekali cucuk tahan 5 tahun eh!\n- suntikan ini juga dikenakan byr dlm range harga RM120-RM150. Tapi ada juga yg RM350 so rajin2 buat survey ok!\n- suntikan ini juga adalah menyakitkan \xf0\x9f\xa4\xa3',,"Place(_api=<tweepy.api.API object at 0x000001CDB9544C18>, id='f7f8f502b090e579', url='https://api.twitter.com/1.1/geo/id/f7f8f502b090e579.json', place_type='city', name='Kajang', full_name='Kajang, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDB9544C18>, type='Polygon', coordinates=[[[101.7180352, 2.868785], [101.8223267, 2.868785], [101.8223267, 3.0293183], [101.7180352, 3.0293183]]]), attributes={})",,"b'Selangor, Malaysia'",b'sulaiman hasan',b'bro_sulaiman',0,2
1163760094338793474,2019-08-20 10:30:02,"b'Pneumonia atau infeksi paru-paru, merupakan penyakit yang sering dijumpai  di Indonesia. Penyakit ini dapat menginfeksi anak-anak, remaja, dewasa muda, dan usia lanjut. https://t.co/bPEX4oHUf5'",,,,"b'Jakarta, Indonesia'",b'In Harmony Vaccination',b'Vaksinasi',0,0
1163759837945257985,2019-08-20 10:29:01,b'Pneumonia mengakibatkan kematian pada balita di seluruh dunia setiap bulan dan diperkirakan terjadi lebih dari 2 juta kematian balita yang disebabkan oleh penyakit ini. Penyakit ini dapat dicegah dengan vaksinasi.',,,,b'Indonesia',b'Tanya Imunisasi',b'Tanya_Imunisasi',0,1
1163757331315712000,2019-08-20 10:19:04,b'Asekkk besok bojo libur\n\nSaatnya dia nganterin anak buat imunisasi n kontrol\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,b'Sidoarjo',b'Alvi Suryani',b'alvie_sur',0,0
1163757101379805184,2019-08-20 10:18:09,b'Jadwal Qila imunisasi Rotarix &amp; PCV Prevenar 13.\nSehat trus ya nak \xf0\x9f\xa4\x97 @ RSU Ummi Bengkulu https://t.co/Knggxh5RUG',,"Place(_api=<tweepy.api.API object at 0x000001CDB9544C18>, id='1313c5d37b77559a', url='https://api.twitter.com/1.1/geo/id/1313c5d37b77559a.json', place_type='city', name='Teluk Segara', full_name='Teluk Segara, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDB9544C18>, type='Polygon', coordinates=[[[102.254883, -3.839084], [102.362435, -3.839084], [102.362435, -3.794874], [102.254883, -3.794874]]]), attributes={})","{'type': 'Point', 'coordinates': [102.31297016, -3.82764463]}",b'Bandung',b'Septian Jauhariansyah',b'akuseptian',0,0
1163756179337596928,2019-08-20 10:14:29,b'@bintiMSN HAHAHAHAHAHA CUBA A TANYA MAK. A anak anak vaksin atau tidak',,,,b'Shah Alam',b'coki',b'syauqx',0,0
1163755915901726720,2019-08-20 10:13:26,b'@vampsbaby_ Mau apa hari kamis? jadwal imunisasi?',,,,b'nsfw\xf0\x9f\x94\x9e',b'\xe2\x8c\x87 Jang Gyuri',b'jyanggyuri',0,0
1163755628881272833,2019-08-20 10:12:18,b'@y4n123 aku sudah tekawin..will apa lagi..nasihat diatas utk yg belum kawin..haha..anak semua vaksin..laki aku percaya bumi itu bulat.',,,,"b'Beluran, Sabah'",b'Lina Klasik',b'LinaKlasik',0,3
1163754284686532610,2019-08-20 10:06:57,b'atau bisa juga langsung japri aku buat info transfernya ke nomer rekening klinik langsung yaa.\nbulan depan ada 4 ekor kucing yg akan vaksin ulang. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd',,"Place(_api=<tweepy.api.API object at 0x000001CDB9544C18>, id='7349ae0f1fcb7e04', url='https://api.twitter.com/1.1/geo/id/7349ae0f1fcb7e04.json', place_type='admin', name='Sleman', full_name='Sleman, Yogyakarta', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDB9544C18>, type='Polygon', coordinates=[[[110.214559, -7.836846], [110.544218, -7.836846], [110.544218, -7.541778], [110.214559, -7.541778]]]), attributes={})",,"b'Yogyakarta, Indonesia'",b'MamaLemon \xf0\x9f\x90\x88',b'ichafredie',0,0
1163753930079129600,2019-08-20 10:05:33,b'teman-teman bantu share info patungan open donasi buat steril Cemong yuk.\nawal September nanti Cemong sudah ikut kuota steril dengan biaya kurang lebih 300rb termasuk ongkir PP klinik.\ndan akan segera vaksin ulang juga setelahnya.\nbisa langsung klik link di bio akun ini... https://t.co/myLJBpKsDz',,"Place(_api=<tweepy.api.API object at 0x000001CDB9544C18>, id='7349ae0f1fcb7e04', url='https://api.twitter.com/1.1/geo/id/7349ae0f1fcb7e04.json', place_type='admin', name='Sleman', full_name='Sleman, Yogyakarta', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDB9544C18>, type='Polygon', coordinates=[[[110.214559, -7.836846], [110.544218, -7.836846], [110.544218, -7.541778], [110.214559, -7.541778]]]), attributes={})",,"b'Yogyakarta, Indonesia'",b'MamaLemon \xf0\x9f\x90\x88',b'ichafredie',2,0
1163752751391625217,2019-08-20 10:00:52,b'Lawak doh bila terdengar ade org ckp anak \xe2\x80\x98org tu selalu demam\xe2\x80\x99 sbb amek vaksin optional. Sbb badan tak tahan byk sgt vaksin katanye. Anak kau tak amek optional pun aku tgk lembikk je 24 jam kuar masuk hospital \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,b'Home Sweet Home \xf0\x9f\x8f\xa0',b'Mrs. Burp',b'suhailaburp',0,0
1163752084073697280,2019-08-20 09:58:12,"b'Perbanyaklah mengingat mati, karena itu pembersih dosa dan penyebab kezuhudan #imunisasi aimi_asi'",,,,"b'Tanah Abang, DKI Jakarta'",b'aimma',b'kiutbebi',0,0
1163752018244071425,2019-08-20 09:57:57,b'tengok upin ipin la pasal vaksin biar mak pak yang anti vaksin ni tahu bahayanya tak vaksin dan bertapa senangnyaa bakteria melekat pada anak dorang !! https://t.co/xOATT72PMC',,,,"b'Johor Bahru, Johor'",b'nurazirah',b'zeyaaaaaa_',0,0
1163751185431482368,2019-08-20 09:54:38,b'@awanis_zulkifli Backsin belum vaksin dah kot\xc2\xbf\xf0\x9f\xa4\xa7',,,,"b'Kedah, Malaysia'",b'miiiss',b'fahmiiiss',0,0
1163751020364566529,2019-08-20 09:53:59,"b'@ciloqciliq di imunisasi, dikasih asi, dibuang'",,,,b'',b'zzzz',b'FitIftakhul',0,0
1163750290887077889,2019-08-20 09:51:05,"b'@animalfess Selain uang untuk beli barang, siapin uang buat vaksin + obat cacing ya. Ini ga kalah penting \xf0\x9f\x91\x8c'",,,,b'Balikpapan ',b'Adiputri',b'diiputt',0,0
1163749846060191744,2019-08-20 09:49:19,b'@slytherinjimini After this kena cek dulu siapa yang tak vaksin jangan kawan',,,,b'MY',b'\xf0\x9f\x8d\x95',b'acutaepie',0,0
1163749827466842112,2019-08-20 09:49:14,b'@noraiman___ mesti ok kita semua geng vaksin \xf0\x9f\xa4\x97',,,,b'exo planet',b'\xd9\x87\xd8\xa7\xd9\x86',b'dokkaehan',0,0
1163749142180421632,2019-08-20 09:46:31,"b'@serinurarishah biarlah mereka. papehal, anak sendiri jangan lupa vaksin. Sekian.'",,,,b'',b'Diyana Erysa',b'DiyanaErysa',0,0
1163748736557707264,2019-08-20 09:44:54,b'@awanis_zulkifli Dah vaksin ke belum',,,,"b'Kedah, Malaysia'",b'miiiss',b'fahmiiiss',0,0
1163747611351928832,2019-08-20 09:40:26,b'Anak kucing aku pun aku nak vaksin ni apatah anak orang bodoh piang takmau vaksin',,,,"b'Bogor, Jawa Barat'",b'AllikaHaya',b'AllikaHaya1',0,0
1163747390316109824,2019-08-20 09:39:33,b'@animalfess Serokan pasir 13k\nGunting kuku kucing 15k\nSisir 30k\nSampo sesuai kebutuhan(wangi/jamur/kutu/bulu dll) 14-70k\nObat cacing 3bln sekali 25k\nVaksin setahun sekali 135-300k\nCarrier (keranjang rio) 70k (pake yang besar yak biar ga sempit)',,,,b'',b'bleh bleh bleh',b'grumpysekali',0,0
1163746664776998913,2019-08-20 09:36:40,"b'Ok dah tanya nasib baik boyfriend aku bukan anti vaksin, bagi aku kerja lepas kahwin tapi hal anak je tengah bergaduh lagi hahaha https://t.co/G7phzDyZN2'",,,,b'Malaysia',b'\xe2\x80\x8e\xd9\x86\xd9\x88\xd8\xb1\xd8\xa7\xd9\x84\xd8\xb9\xd8\xb7\xd9\x8a\xd8\xb1\xd9\x87',b'AthirahMedan',0,0
1163745429927759873,2019-08-20 09:31:46,b'Penguatan program promotif dan preventif juga dilakukan melalui pemenuhan gizi dan imunisasi balita serta edukasi publik tentang pentingnya pola hidup sehat untuk menekan angka penyakit tidak menular\n\n#SDMUnggul #IndonesiaMaju #infokompmk #cegahstuntingitupenting',,,,b'',b'Informasi dan Komunikasi PMK',b'InfokomPMK',0,0
1163745224549490688,2019-08-20 09:30:57,b'Miskin lah sy ni bulan mau p vaksin anjing lgi gg hmmmmm',,"Place(_api=<tweepy.api.API object at 0x000001CDB9544C18>, id='da1a17544510f2f5', url='https://api.twitter.com/1.1/geo/id/da1a17544510f2f5.json', place_type='city', name='Tuaran', full_name='Tuaran, Sabah', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDB9544C18>, type='Polygon', coordinates=[[[116.12305, 5.799078], [116.5203726, 5.799078], [116.5203726, 6.3075033], [116.12305, 6.3075033]]]), attributes={})",,b'',b'K-rissa\xf0\x9f\x8c\xbc',b'carisaaaaaa',0,2
1163744482291924992,2019-08-20 09:28:00,"b'Okay ja pun ndatau apa tu vaksin ka apa ka, tp bole ka rply yg kau tu mau tau. Rply2 sepatah2 lgi nampak bodo \xf0\x9f\xa4\xa3 kasian yg bini https://t.co/ZELbDVxD3X'",,,,b'Malaysia',b'scarlett johansson',b'JiaAnys',0,2
1163743330745741318,2019-08-20 09:23:26,b'Penguatan program promotif dan preventif juga dilakukan melalui pemenuhan gizi dan imunisasi balita serta edukasi publik tentang pentingnya pola hidup sehat untuk menekan angka penyakit tidak menular.\n\n#SDMUnggul #IndonesiaMaju #infokompmk #cegahstuntingitupenting',,,,b'',b'Informasi dan Komunikasi PMK',b'InfokomPMK',0,0
1163740330983735297,2019-08-20 09:11:30,b'Vaksin agenda yahudi sama mcm pokemon',,,,b'Inside your mind',b'PU Azwin',b'AzwnIskndr',0,0
1163739296345387008,2019-08-20 09:07:24,"b'""Saya tak nak vaksin anak."" https://t.co/C6P70JRMsH'",,,,b'Malaysia',b'Gemma Goemon',b'emmasuraya_',0,0
1163736643506823168,2019-08-20 08:56:51,"b'@nuyulhuda Hmmmmmmm kalau dia blh terima takpe, ni awal-awal dah keluar kata vaksin tu benda haram, jd kita yg saja benda haram kat badan anak. \xf0\x9f\x98\x91\xf0\x9f\x98\x91'",,,,"b'Kuala Lumpur, Wilayah Persekut'",b'Nurul Azreen',b'LoveYeen',0,0
1163735800963424256,2019-08-20 08:53:30,b'Aku anak sehat\nTubuhku kuat\nKarena ibuku\nRajin dan cermat\n\nSemasa aku bayi\nSelalu di beri asi\nMakanan bergizi\nDan imunisasi https://t.co/SwoDsnre36',,,,b'Indonesia',b'iKONIC INA',b'iKONESIA_TEAM',11,22
1163734489069080576,2019-08-20 08:48:17,b'Jualannya vaksin palsu (NIPU)\nLisan nggak dijaga\nSuka memprovokasi\n\nMasih ngaku Islam?!\n\nCermin mana...cermin?!\nMANA CERMIIIN...?!!! https://t.co/CPRZhBD946',,"Place(_api=<tweepy.api.API object at 0x000001CDB9544C18>, id='8215c88b61dc3566', url='https://api.twitter.com/1.1/geo/id/8215c88b61dc3566.json', place_type='city', name='Pasar Kemis', full_name='Pasar Kemis, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDB9544C18>, type='Polygon', coordinates=[[[106.472514, -6.198628], [106.589214, -6.198628], [106.589214, -6.139851], [106.472514, -6.139851]]]), attributes={})",,b'',b'Islam itu Adil#Pedang Keadilan',b'yudiengran',0,0
1163733456435597313,2019-08-20 08:44:11,b'WTFishh aku baru tahu do \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1 srs ah \xf0\x9f\x98\xad alahhh whyyy \xf0\x9f\x99\x83 nseb kembaq dia vaksin anak2 dia \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/5DkFYhbGei',,,,b'',b'Emni',b'nrjnnatul_',0,0
1163732383624941576,2019-08-20 08:39:56,"b'@_thesaltybae Aduh, apa ya lupa aku lho, intinya nyerang pencernaannya. Ras anjing kayak pom/minipom itu emang lebih rentan kena virus itu meskipun udah vaksin lengkap'",,,,b'',b'Call me: di',b'semanggihitam29',0,0
1163731632148246529,2019-08-20 08:36:56,b'Beomgyu pasti rajin imunisasi dulu nih https://t.co/faGrgKKCuL',,,,b'',b'Raraa',b'heiljinju',0,0
1163727633437229056,2019-08-20 08:21:03,b'@ssyhira17 URH KORANG TAK BELAJAR BIO KE DALAM TU ADA TTG VAKSIN HA BELAJAR LA CMNE VAKSIN TLONG BODY HANG TU',,,,b'',b'K\xce\xb1youn',b'syzwfia',0,1
1163727067478990849,2019-08-20 08:18:48,"b'ACARA : NGOBROL SORE , DOKTER KITA.BERSAMA IDI KALSEL\nTOPIK : IMUNISASI MR\nNARASUMBER : dr. ABRAR.\n \nPRESENTER : AULIANA\n\nBANJARMASIN FM\xc2\xa0 97,6 MHZ\nKANDANGAN\xc2\xa0 FM 99,8 MHZ  AMUNTAI FM 90,7 MHZ \nPARINGIN FM 93,1\xe2\x80\xa6 https://t.co/83xIYEpIvr'",,,,"b'Jl. A. Yani KM 3,5 No. 7 '",b'RRI Pro1 Banjarmasin',b'RRIPro1Bjm',0,0
1163726216597106688,2019-08-20 08:15:25,b'Yg anti vaksin pun jangan lupa https://t.co/gurV3GJz1e',,,,b'',b'zackone',b'alifzak1',0,1
1163726002859589632,2019-08-20 08:14:34,b'@kiniekurasa Takut sik vaksin\xf0\x9f\x98\x82 alahaiii',,,,b'',b'Nabilah Ishmah',b'bellachong99',0,0
1163725233741631488,2019-08-20 08:11:31,"b'Manusia ni unik betul , mcm2 perangai. xtahu apa dalam pikiran org anti vaksin ni. kita ni okay je, follow the flow, orang lain buat , kita buat, xde nak persoal panjang2. https://t.co/53SC9ysKAR'",,,,b'malaysia',b'MekJa',b'najaasabri',0,0
1163724847060414464,2019-08-20 08:09:59,b'Kalau macam tu bagi kucing je vaksin tu ok. I dont want my cat to get sick or die early. https://t.co/FaaXhs9DXA',,,,b'',b'N S A G',b'sassypeachh',0,0
1163724187397025792,2019-08-20 08:07:21,b'Baru tau rupanya vaksin pneumococcal nie klinik main harga\nIngat harga dia semua sama setiap klinik\nPaling murah aku jumpa kwsn usj 260\nAku kena kali pertama hari tu 290',,,,"b'Kuala Sungai Baru, Melaka'",b'Asri Lazi Amin',b'AsriLazi',0,0
1163722911758204928,2019-08-20 08:02:17,b'Sejak bila pulak vaksin ni jadi agenda yahudi? Ish nanti kalau makan burger pun dah jadi agenda yahudi bagitau ok? I need to know too https://t.co/4nVH2a3L8m',,,,b'',b'N S A G',b'sassypeachh',0,0
1163722102177841158,2019-08-20 07:59:04,b'aku akan pastikan semua member aku bukan anti vaksin sebab aku nak anak anak aku kawan dengan anak anak member aku :)',,,,b'exo planet',b'\xd9\x87\xd8\xa7\xd9\x86',b'dokkaehan',3,10
1163721805669916672,2019-08-20 07:57:54,b'Dia punya nak kata vaksin tu jahat sampai fitnahkan yahudi katanya agenda nak pupuskan bilangan manusia. Yang ramai-ramai ni belum mati lagi lah sebab vaksin. Mati sebab penyakit yang terkena akibat tak vaksin adalah.',,,,b'',b'Moelyadi Yadi',b'Moelyadiyahud',0,0
1163721039475429376,2019-08-20 07:54:51,b'Kesian betul anak yg dapat mak bapak tak educated anti vaksin ni :\xe2\x80\x99)',,,,b'',b'sushitrash',b'hakamadli_',0,0
1163720306202071040,2019-08-20 07:51:56,"b'Maaf, awak terlalu vaksin untuk saya. Just me go'",,,,b'Malaysia',b'schizulphrenic.',b'zulfiqarnasha_',0,0
1163719964982829056,2019-08-20 07:50:35,"b'Ini cara biar kucingnya mau makan gimana ya?? Persia 2,5 bulan 0,6 kg \xf0\x9f\x98\xad\xf0\x9f\x98\xad belum vaksin emangg, cacing udah keluar pas dikasih obat. Vitamin juga udah dikasi. Sedih aja kerjaannya rebahan mulu kek yang punya \xf0\x9f\x98\xad\xf0\x9f\x98\xad anf! https://t.co/YyzcZyaPqi'",,,,b'Report/PP/CP \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb',b'ANF!',b'animalfess',3,17
1163719663403974656,2019-08-20 07:49:23,b'@Baephrodite329 Dari 50 org yg vaksin krg lbh 8 org begitu smua.. yawlah.. knp dah ni org2 \xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,b'',b':)',b'WenReneisLove',0,0
1163719206556200960,2019-08-20 07:47:34,b'Ini Pentingnya Imunisasi bagi Kesehatan Bayi dan Anak https://t.co/96n8KWBJ4g',,,,"b'Jakarta Pusat, DKI Jakarta'",b'SINDOnews',b'SINDOnews',1,0
1163718115399618560,2019-08-20 07:43:14,"b'Selain isu racist, post ni juga sesuai ditujukan kepada golongan anti-vaksin. https://t.co/CeavOigZw2'",,,,b'\xf0\x9f\x87\xb2\xf0\x9f\x87\xbe',b'RM',b'RidzwanMohamed',1,1
1163717181416202240,2019-08-20 07:39:31,"b'Yang takmau vaksin tu, ni haa ni tengok ni. Sanggup ke? https://t.co/FtQyQtI0En'",,"Place(_api=<tweepy.api.API object at 0x000001CDB9544C18>, id='b2e39072b9847c46', url='https://api.twitter.com/1.1/geo/id/b2e39072b9847c46.json', place_type='city', name='Kuala Lumpur', full_name='Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDB9544C18>, type='Polygon', coordinates=[[[101.6151605, 3.0810378], [101.7542115, 3.0810378], [101.7542115, 3.1680104], [101.6151605, 3.1680104]]]), attributes={})",,b'',b'Ziqrill Zapri',b'ZiqrillZ',0,0
1163716087873077249,2019-08-20 07:35:10,b'Bila aku ckp aku anti-vaksin... Emo pulak masing2\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/3iHmONExc0',,,,"b'Kedah, Malaysia'",b'Nur Syahirah Fesool',b'N_Syahirahhhhh',0,0
1163715276673699840,2019-08-20 07:31:57,"b""I just don't get it all these people yang anti vaksin. Siap ada yang mintak advice untuk detox vaksin tu..\nAda yang nak saman nurse yang bagi vaksin tu. Hahaha macam2 https://t.co/l6NYTGEJNi""",,,,"b'Damansara, Selangor'",b'MiraZi',b'nuurasmiraa',0,0
1163713620930437120,2019-08-20 07:25:22,b'Vaksin rabies gratis di alun2 situbondo\nPemeriksaan dan vitamin gratis\n\nMinggu 25 Agustus 2019\n\n#vaksin #gratis #situbondo #panarukan #dawuhan #patokan #olean #plaosan #sumberkolak #pareyaan #acara #anjing #kucing\xe2\x80\xa6 https://t.co/CsKYBFqBc6',,"Place(_api=<tweepy.api.API object at 0x000001CDB9544C18>, id='7e234167b1a0e62a', url='https://api.twitter.com/1.1/geo/id/7e234167b1a0e62a.json', place_type='city', name='Situbondo', full_name='Situbondo, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDB9544C18>, type='Polygon', coordinates=[[[113.946792, -7.776865], [114.029261, -7.776865], [114.029261, -7.667891], [113.946792, -7.667891]]]), attributes={})","{'type': 'Point', 'coordinates': [114.00547805, -7.70656631]}",b'',b'surabaya pets',b'surabayapets',0,0
1163712470092931072,2019-08-20 07:20:48,b'Anti vaksin people. Pleasee jangan keluar rumah https://t.co/YbZRd89Okb',,,,"b'Damansara, Selangor'",b'MiraZi',b'nuurasmiraa',0,0
1163712424261799938,2019-08-20 07:20:37,b'asli gue gatakut tumbuhan bajakah penghilang kanker di eksploitasi harusnya malah didukung terus menerus dgn penelitian lanjutan. supaya dibudidayakan dan diekspor. sumpah jangan kemakan isu dan malah nyerah sama perusahaan farmasi dunia yg daridulu ekspor obat2an dan vaksin',,,,b'Tangerang',b'Moechammad Aqfa',b'aqfapratama_',0,0
1163711742666403841,2019-08-20 07:17:54,"b'Jual chow chow puppy\n\nBig-G Rusty Riley\n- Sex: Female\n- DOB: 3 July 2019\n- Bloodline Thailand\n\nKondisi:\nNafsu makan bagus, kondisi sehat, dan lincah\nVaksin E4 dan obat cacing komplit\nStambum on processs\n\nBisa bantu\xe2\x80\xa6 https://t.co/xOnL5htH26'",,,,"b'Indonesia, bandung'",b'Alvin Setiawan',b'AlvinGORI',0,0
1163711136304230400,2019-08-20 07:15:30,b'Emo lah aku baca komen orang anti-vaksin ni.',,,,b'Pahang',b'sweetie ain',b'fitriah_ain',0,0
1163711020411453442,2019-08-20 07:15:02,b'Client gue kmrn juga sama aja\n\nGw: pak ntar abis vaksin pegel2 ngilu nya bisa 1 mgg ya\n\nBapaknya: gpp.. yg penting ga ke hati ngilu nya\n\n\xf0\x9f\x99\x84 https://t.co/o3jcs37nOz',,,,b'',b':)',b'WenReneisLove',0,0
